Y,M,D,h,m,s,yout
2010,4,3,0,0,0,70.014
2010,4,4,0,0,0,69.459
2010,4,5,0,0,0,68.904
2010,4,6,0,0,0,68.35
2010,4,7,0,0,0,67.795
2010,4,8,0,0,0,68.603
2010,4,9,0,0,0,69.412
2010,4,10,0,0,0,69.407
2010,4,11,0,0,0,74.076
2010,4,12,0,0,0,75.46
2010,4,13,0,0,0,70.056
2010,4,14,0,0,0,69.93
2010,4,15,0,0,0,72.925
2010,4,16,0,0,0,72.703
2010,4,17,0,0,0,72.481
2010,4,18,0,0,0,72.259
2010,4,19,0,0,0,73.865
2010,4,20,0,0,0,73.71
2010,4,21,0,0,0,73.555
2010,4,22,0,0,0,73.488
2010,4,23,0,0,0,72.913
2010,4,24,0,0,0,74.141
2010,4,25,0,0,0,73.623
2010,4,26,0,0,0,73.143
2010,4,27,0,0,0,71.516
2010,4,28,0,0,0,69.888
2010,4,29,0,0,0,68.297
2010,4,30,0,0,0,69.246
2010,5,1,0,0,0,70.195
2010,5,2,0,0,0,71.145
2010,5,3,0,0,0,72.094
2010,5,4,0,0,0,73.044
2010,5,5,0,0,0,73.993
2010,5,6,0,0,0,74.091
2010,5,7,0,0,0,74.189
2010,5,8,0,0,0,73.063
2010,5,9,0,0,0,71.621
2010,5,10,0,0,0,69.655
2010,5,11,0,0,0,68.828
2010,5,12,0,0,0,68
2010,5,13,0,0,0,67.38
2010,5,14,0,0,0,66.76
2010,5,15,0,0,0,66.14
2010,5,16,0,0,0,64.78
2010,5,17,0,0,0,63.421
2010,5,18,0,0,0,63.982
2010,5,19,0,0,0,64.543
2010,5,20,0,0,0,65.104
2010,5,21,0,0,0,65.666
2010,5,22,0,0,0,65.602
2010,5,23,0,0,0,68.774
2010,5,24,0,0,0,67.922
2010,5,25,0,0,0,67.071
2010,5,26,0,0,0,66.219
2010,5,27,0,0,0,65.368
2010,5,28,0,0,0,64.516
2010,5,29,0,0,0,63.664
2010,5,30,0,0,0,63.789
2010,5,31,0,0,0,63.915
2010,6,1,0,0,0,64.04
2010,6,2,0,0,0,62.801
2010,6,3,0,0,0,66.218
2010,6,4,0,0,0,68.537
2010,6,5,0,0,0,67.1
2010,6,6,0,0,0,64.626
2010,6,7,0,0,0,61.109
2010,6,8,0,0,0,63.249
2010,6,9,0,0,0,67.813
2010,6,10,0,0,0,65.824
2010,6,11,0,0,0,63.836
2010,6,12,0,0,0,64.737
2010,6,13,0,0,0,65.637
2010,6,14,0,0,0,66.538
2010,6,15,0,0,0,67.438
2010,6,16,0,0,0,68.338
2010,6,17,0,0,0,69.239
2010,6,18,0,0,0,70.139
2010,6,19,0,0,0,64.453
2010,6,20,0,0,0,60.497
2010,6,21,0,0,0,63.515
2010,6,22,0,0,0,62.566
2010,6,23,0,0,0,61.617
2010,6,24,0,0,0,60.667
2010,6,25,0,0,0,59.718
2010,6,26,0,0,0,61.486
2010,6,27,0,0,0,63.254
2010,6,28,0,0,0,65.022
2010,6,29,0,0,0,66.79
2010,6,30,0,0,0,68.676
2010,7,1,0,0,0,70.562
2010,7,2,0,0,0,72.448
2010,7,3,0,0,0,73.736
2010,7,4,0,0,0,71.012
2010,7,5,0,0,0,56.236
2010,7,6,0,0,0,56.847
2010,7,7,0,0,0,59.973
2010,7,8,0,0,0,64.901
2010,7,9,0,0,0,66.55
2010,7,10,0,0,0,68.2
2010,7,11,0,0,0,69.849
2010,7,12,0,0,0,67.71
2010,7,13,0,0,0,65.57
2010,7,14,0,0,0,63.43
2010,7,15,0,0,0,61.291
2010,7,16,0,0,0,59.151
2010,7,17,0,0,0,61.113
2010,7,18,0,0,0,68.456
2010,7,19,0,0,0,69.166
2010,7,20,0,0,0,68.668
2010,7,21,0,0,0,68.01
2010,7,22,0,0,0,67.352
2010,7,23,0,0,0,66.694
2010,7,24,0,0,0,67.787
2010,7,25,0,0,0,67.711
2010,7,26,0,0,0,67.634
2010,7,27,0,0,0,67.879
2010,7,28,0,0,0,68.124
2010,7,29,0,0,0,68.369
2010,7,30,0,0,0,67.099
2010,7,31,0,0,0,66.049
2010,8,1,0,0,0,64.999
2010,8,2,0,0,0,63.949
2010,8,3,0,0,0,70.235
2010,8,4,0,0,0,69.531
2010,8,5,0,0,0,68.827
2010,8,6,0,0,0,68.123
2010,8,7,0,0,0,67.418
2010,8,8,0,0,0,67.34
2010,8,9,0,0,0,67.262
2010,8,10,0,0,0,67.184
2010,8,11,0,0,0,68.094
2010,8,12,0,0,0,66.471
2010,8,13,0,0,0,62.285
2010,8,14,0,0,0,60.831
2010,8,15,0,0,0,62.004
2010,8,16,0,0,0,63.177
2010,8,17,0,0,0,64.35
2010,8,18,0,0,0,65.523
2010,8,19,0,0,0,66.696
2010,8,20,0,0,0,66.94
2010,8,21,0,0,0,67.093
2010,8,22,0,0,0,67.246
2010,8,23,0,0,0,67.399
2010,8,24,0,0,0,66.994
2010,8,25,0,0,0,63.086
2010,8,26,0,0,0,59.179
2010,8,27,0,0,0,59.724
2010,8,28,0,0,0,61.485
2010,8,29,0,0,0,63.247
2010,8,30,0,0,0,67.603
2010,8,31,0,0,0,67.051
2010,9,1,0,0,0,66.499
2010,9,2,0,0,0,66.289
2010,9,3,0,0,0,67.852
2010,9,4,0,0,0,69.219
2010,9,5,0,0,0,69.05
2010,9,6,0,0,0,68.882
2010,9,7,0,0,0,68.713
2010,9,8,0,0,0,68.545
2010,9,9,0,0,0,66.977
2010,9,10,0,0,0,65.41
2010,9,11,0,0,0,63.843
2010,9,12,0,0,0,62.276
2010,9,13,0,0,0,60.709
2010,9,14,0,0,0,65.374
2010,9,15,0,0,0,65.944
2010,9,16,0,0,0,66.513
2010,9,17,0,0,0,67.083
2010,9,18,0,0,0,67.652
2010,9,19,0,0,0,68.222
2010,9,20,0,0,0,68.792
2010,9,21,0,0,0,69.361
2010,9,22,0,0,0,69.931
2010,9,23,0,0,0,70.501
2010,9,24,0,0,0,71.07
2010,9,25,0,0,0,71.64
2010,9,26,0,0,0,72.21
2010,9,27,0,0,0,72.779
2010,9,28,0,0,0,68.641
2010,9,29,0,0,0,68.255
2010,9,30,0,0,0,67.869
2010,10,1,0,0,0,67.483
2010,10,2,0,0,0,67.097
2010,10,3,0,0,0,66.711
2010,10,4,0,0,0,69.487
2010,10,5,0,0,0,67.934
2010,10,6,0,0,0,68.116
2010,10,7,0,0,0,68.298
2010,10,8,0,0,0,68.48
2010,10,9,0,0,0,68.662
2010,10,10,0,0,0,68.844
2010,10,11,0,0,0,69.026
2010,10,12,0,0,0,69.208
2010,10,13,0,0,0,69.39
2010,10,14,0,0,0,69.572
2010,10,15,0,0,0,69.754
2010,10,16,0,0,0,69.936
2010,10,17,0,0,0,70.118
2010,10,18,0,0,0,70.3
2010,10,19,0,0,0,70.482
2010,10,20,0,0,0,70.664
2010,10,21,0,0,0,69.514
2010,10,22,0,0,0,69.567
2010,10,23,0,0,0,69.62
2010,10,24,0,0,0,69.771
2010,10,25,0,0,0,69.921
2010,10,26,0,0,0,70.071
2010,10,27,0,0,0,70.221
2010,10,28,0,0,0,70.372
2010,10,29,0,0,0,70.522
2010,10,30,0,0,0,70.03
2010,10,31,0,0,0,69.539
2010,11,1,0,0,0,69.047
2010,11,2,0,0,0,68.556
2010,11,3,0,0,0,68.064
2010,11,4,0,0,0,62.714
2010,11,5,0,0,0,63.769
2010,11,6,0,0,0,64.823
2010,11,7,0,0,0,65.878
2010,11,8,0,0,0,66.932
2010,11,9,0,0,0,67.607
2010,11,10,0,0,0,68.432
2010,11,11,0,0,0,69.256
2010,11,12,0,0,0,70.081
2010,11,13,0,0,0,67.602
2010,11,14,0,0,0,71.238
2010,11,15,0,0,0,70.297
2010,11,16,0,0,0,69.179
2010,11,17,0,0,0,68.773
2010,11,18,0,0,0,68.366
2010,11,19,0,0,0,67.96
2010,11,20,0,0,0,66.241
2010,11,21,0,0,0,64.792
2010,11,22,0,0,0,63.344
2010,11,23,0,0,0,65.949
2010,11,24,0,0,0,65.522
2010,11,25,0,0,0,65.094
2010,11,26,0,0,0,68.016
2010,11,27,0,0,0,68.114
2010,11,28,0,0,0,68.212
2010,11,29,0,0,0,68.31
2010,11,30,0,0,0,68.408
2010,12,1,0,0,0,68.505
2010,12,2,0,0,0,68.603
2010,12,3,0,0,0,68.701
2010,12,4,0,0,0,68.799
2010,12,5,0,0,0,68.168
2010,12,6,0,0,0,67.464
2010,12,7,0,0,0,66.325
2010,12,8,0,0,0,65.186
2010,12,9,0,0,0,64.047
2010,12,10,0,0,0,68.593
2010,12,11,0,0,0,69.033
2010,12,12,0,0,0,69.474
2010,12,13,0,0,0,69.914
2010,12,14,0,0,0,67.642
2010,12,15,0,0,0,67.138
2010,12,16,0,0,0,67.645
2010,12,17,0,0,0,66.339
2010,12,18,0,0,0,67.452
2010,12,19,0,0,0,67.312
2010,12,20,0,0,0,67.172
2010,12,21,0,0,0,65.734
2010,12,22,0,0,0,64.297
2010,12,23,0,0,0,66.564
2010,12,24,0,0,0,70.08
2010,12,25,0,0,0,69.641
2010,12,26,0,0,0,69.201
2010,12,27,0,0,0,70.104
2010,12,28,0,0,0,70.663
2010,12,29,0,0,0,71.222
2010,12,30,0,0,0,69.873
2010,12,31,0,0,0,74.18
2011,1,1,0,0,0,73.956
2011,1,2,0,0,0,73.731
2011,1,3,0,0,0,73.507
2011,1,4,0,0,0,73.282
2011,1,5,0,0,0,73.058
2011,1,6,0,0,0,72.833
2011,1,7,0,0,0,72.609
2011,1,8,0,0,0,72.384
2011,1,9,0,0,0,72.159
2011,1,10,0,0,0,71.935
2011,1,11,0,0,0,71.71
2011,1,12,0,0,0,71.486
2011,1,13,0,0,0,69.628
2011,1,14,0,0,0,71.372
2011,1,15,0,0,0,69.568
2011,1,16,0,0,0,68.925
2011,1,17,0,0,0,69.394
2011,1,18,0,0,0,69.863
2011,1,19,0,0,0,70.331
2011,1,20,0,0,0,70.8
2011,1,21,0,0,0,70.059
2011,1,22,0,0,0,69.318
2011,1,23,0,0,0,66.667
2011,1,24,0,0,0,64.015
2011,1,25,0,0,0,61.363
2011,1,26,0,0,0,58.712
2011,1,27,0,0,0,60.498
2011,1,28,0,0,0,62.283
2011,1,29,0,0,0,64.069
2011,1,30,0,0,0,65.854
2011,1,31,0,0,0,67.301
2011,2,1,0,0,0,67.363
2011,2,2,0,0,0,68.278
2011,2,3,0,0,0,68.06
2011,2,4,0,0,0,67.842
2011,2,5,0,0,0,67.624
2011,2,6,0,0,0,70.516
2011,2,7,0,0,0,68.323
2011,2,8,0,0,0,66.13
2011,2,9,0,0,0,63.937
2011,2,10,0,0,0,67.019
2011,2,11,0,0,0,70.1
2011,2,12,0,0,0,68.266
2011,2,13,0,0,0,66.433
2011,2,14,0,0,0,67.071
2011,2,15,0,0,0,65.851
2011,2,16,0,0,0,65.433
2011,2,17,0,0,0,65.929
2011,2,18,0,0,0,66.425
2011,2,19,0,0,0,66.922
2011,2,20,0,0,0,67.418
2011,2,21,0,0,0,67.915
2011,2,22,0,0,0,67.7
2011,2,23,0,0,0,67.396
2011,2,24,0,0,0,67.092
2011,2,25,0,0,0,66.788
2011,2,26,0,0,0,66.483
2011,2,27,0,0,0,66.183
2011,2,28,0,0,0,66.343
2011,3,1,0,0,0,66.503
2011,3,2,0,0,0,68.064
2011,3,3,0,0,0,66.744
2011,3,4,0,0,0,67.637
2011,3,5,0,0,0,66.611
2011,3,6,0,0,0,66.752
2011,3,7,0,0,0,66.894
2011,3,8,0,0,0,67.035
2011,3,9,0,0,0,67.71
2011,3,10,0,0,0,68.385
2011,3,11,0,0,0,69.06
2011,3,12,0,0,0,69.735
2011,3,13,0,0,0,71.698
2011,3,14,0,0,0,69.972
2011,3,15,0,0,0,69.677
2011,3,16,0,0,0,67.294
2011,3,17,0,0,0,64.911
2011,3,18,0,0,0,64.187
2011,3,19,0,0,0,66.884
2011,3,20,0,0,0,69.392
2011,3,21,0,0,0,68.69
2011,3,22,0,0,0,67.989
2011,3,23,0,0,0,67.287
2011,3,24,0,0,0,65.393
2011,3,25,0,0,0,64.666
2011,3,26,0,0,0,63.617
2011,3,27,0,0,0,62.441
2011,3,28,0,0,0,61.23
2011,3,29,0,0,0,60.02
2011,3,30,0,0,0,58.535
2011,3,31,0,0,0,63.463
2011,4,1,0,0,0,68.39
2011,4,2,0,0,0,65.073
2011,4,3,0,0,0,63.218
2011,4,4,0,0,0,61.362
2011,4,5,0,0,0,63.843
2011,4,6,0,0,0,66.324
2011,4,7,0,0,0,68.805
2011,4,8,0,0,0,67.131
2011,4,9,0,0,0,68.446
2011,4,10,0,0,0,67.393
2011,4,11,0,0,0,66.34
2011,4,12,0,0,0,65.287
2011,4,13,0,0,0,64.57
2011,4,14,0,0,0,63.854
2011,4,15,0,0,0,63.137
2011,4,16,0,0,0,64.371
2011,4,17,0,0,0,65.128
2011,4,18,0,0,0,65.885
2011,4,19,0,0,0,66.642
2011,4,20,0,0,0,67.4
2011,4,21,0,0,0,68.157
2011,4,22,0,0,0,67.176
2011,4,23,0,0,0,66.195
2011,4,24,0,0,0,65.214
2011,4,25,0,0,0,64.233
2011,4,26,0,0,0,62.479
2011,4,27,0,0,0,61.184
2011,4,28,0,0,0,61.019
2011,4,29,0,0,0,61.488
2011,4,30,0,0,0,63.562
2011,5,1,0,0,0,60.669
2011,5,2,0,0,0,57.775
2011,5,3,0,0,0,57.744
2011,5,4,0,0,0,57.713
2011,5,5,0,0,0,59.685
2011,5,6,0,0,0,61.658
2011,5,7,0,0,0,57.703
2011,5,8,0,0,0,58.071
2011,5,9,0,0,0,58.438
2011,5,10,0,0,0,58.805
2011,5,11,0,0,0,60.082
2011,5,12,0,0,0,56.976
2011,5,13,0,0,0,56.485
2011,5,14,0,0,0,58.491
2011,5,15,0,0,0,60.497
2011,5,16,0,0,0,62.503
2011,5,17,0,0,0,64.508
2011,5,18,0,0,0,64.62
2011,5,19,0,0,0,64.731
2011,5,20,0,0,0,64.842
2011,5,21,0,0,0,64.954
2011,5,22,0,0,0,65.065
2011,5,23,0,0,0,63.355
2011,5,24,0,0,0,61.646
2011,5,25,0,0,0,59.936
2011,5,26,0,0,0,57.933
2011,5,27,0,0,0,55.218
2011,5,28,0,0,0,61.073
2011,5,29,0,0,0,66.928
2011,5,30,0,0,0,65.078
2011,5,31,0,0,0,64.053
2011,6,1,0,0,0,63.028
2011,6,2,0,0,0,62.002
2011,6,3,0,0,0,60.977
2011,6,4,0,0,0,58.689
2011,6,5,0,0,0,56.402
2011,6,6,0,0,0,54.114
2011,6,7,0,0,0,52.37
2011,6,8,0,0,0,53.464
2011,6,9,0,0,0,58.234
2011,6,10,0,0,0,58.179
2011,6,11,0,0,0,56.498
2011,6,12,0,0,0,55.423
2011,6,13,0,0,0,54.347
2011,6,14,0,0,0,53.271
2011,6,15,0,0,0,52.195
2011,6,16,0,0,0,51.12
2011,6,17,0,0,0,50.044
2011,6,18,0,0,0,48.968
2011,6,19,0,0,0,50.504
2011,6,20,0,0,0,52.039
2011,6,21,0,0,0,54.772
2011,6,22,0,0,0,60.872
2011,6,23,0,0,0,64.011
2011,6,24,0,0,0,58.959
2011,6,25,0,0,0,59.919
2011,6,26,0,0,0,61.49
2011,6,27,0,0,0,61.998
2011,6,28,0,0,0,62.506
2011,6,29,0,0,0,60.975
2011,6,30,0,0,0,59.444
2011,7,1,0,0,0,57.912
2011,7,2,0,0,0,56.381
2011,7,3,0,0,0,54.85
2011,7,4,0,0,0,53.319
2011,7,5,0,0,0,51.787
2011,7,6,0,0,0,50.256
2011,7,7,0,0,0,51.905
2011,7,8,0,0,0,57.435
2011,7,9,0,0,0,65.021
2011,7,10,0,0,0,62.458
2011,7,11,0,0,0,61.834
2011,7,12,0,0,0,61.21
2011,7,13,0,0,0,66.457
2011,7,14,0,0,0,63.863
2011,7,15,0,0,0,57.87
2011,7,16,0,0,0,59.655
2011,7,17,0,0,0,61.439
2011,7,18,0,0,0,63.223
2011,7,19,0,0,0,65.007
2011,7,20,0,0,0,62.203
2011,7,21,0,0,0,59.399
2011,7,22,0,0,0,56.595
2011,7,23,0,0,0,54.951
2011,7,24,0,0,0,48.962
2011,7,25,0,0,0,57.208
2011,7,26,0,0,0,66.315
2011,7,27,0,0,0,62.664
2011,7,28,0,0,0,64.41
2011,7,29,0,0,0,62.827
2011,7,30,0,0,0,61.244
2011,7,31,0,0,0,59.661
2011,8,1,0,0,0,59.691
2011,8,2,0,0,0,59.722
2011,8,3,0,0,0,59.753
2011,8,4,0,0,0,59.784
2011,8,5,0,0,0,59.815
2011,8,6,0,0,0,59.846
2011,8,7,0,0,0,59.877
2011,8,8,0,0,0,59.907
2011,8,9,0,0,0,59.938
2011,8,10,0,0,0,59.969
2011,8,11,0,0,0,60
2011,8,12,0,0,0,60.031
2011,8,13,0,0,0,60.062
2011,8,14,0,0,0,60.093
2011,8,15,0,0,0,60.123
2011,8,16,0,0,0,60.154
2011,8,17,0,0,0,60.185
2011,8,18,0,0,0,60.216
2011,8,19,0,0,0,60.247
2011,8,20,0,0,0,60.278
2011,8,21,0,0,0,60.309
2011,8,22,0,0,0,60.339
2011,8,23,0,0,0,60.37
2011,8,24,0,0,0,60.401
2011,8,25,0,0,0,60.432
2011,8,26,0,0,0,60.463
2011,8,27,0,0,0,60.494
2011,8,28,0,0,0,59.293
2011,8,29,0,0,0,58.659
2011,8,30,0,0,0,56.161
2011,8,31,0,0,0,57.995
2011,9,1,0,0,0,61.929
2011,9,2,0,0,0,61.16
2011,9,3,0,0,0,60.392
2011,9,4,0,0,0,59.623
2011,9,5,0,0,0,58.854
2011,9,6,0,0,0,58.086
2011,9,7,0,0,0,57.317
2011,9,8,0,0,0,56.548
2011,9,9,0,0,0,55.78
2011,9,10,0,0,0,55.011
2011,9,11,0,0,0,54.242
2011,9,12,0,0,0,52.319
2011,9,13,0,0,0,55.026
2011,9,14,0,0,0,57.734
2011,9,15,0,0,0,60.442
2011,9,16,0,0,0,63.149
2011,9,17,0,0,0,64.94
2011,9,18,0,0,0,61.762
2011,9,19,0,0,0,62.531
2011,9,20,0,0,0,62.648
2011,9,21,0,0,0,62.765
2011,9,22,0,0,0,62.384
2011,9,23,0,0,0,64.223
2011,9,24,0,0,0,64.256
2011,9,25,0,0,0,64.289
2011,9,26,0,0,0,64.322
2011,9,27,0,0,0,64.355
2011,9,28,0,0,0,62.923
2011,9,29,0,0,0,61.491
2011,9,30,0,0,0,60.059
2011,10,1,0,0,0,58.627
2011,10,2,0,0,0,58.915
2011,10,3,0,0,0,57.878
2011,10,4,0,0,0,55.329
2011,10,5,0,0,0,55.823
2011,10,6,0,0,0,57.593
2011,10,7,0,0,0,63.185
2011,10,8,0,0,0,62.092
2011,10,9,0,0,0,61.772
2011,10,10,0,0,0,59.925
2011,10,11,0,0,0,58.079
2011,10,12,0,0,0,56.233
2011,10,13,0,0,0,53.078
2011,10,14,0,0,0,58.19
2011,10,15,0,0,0,58.13
2011,10,16,0,0,0,59.122
2011,10,17,0,0,0,60.114
2011,10,18,0,0,0,55.801
2011,10,19,0,0,0,60.493
2011,10,20,0,0,0,65.185
2011,10,21,0,0,0,64.784
2011,10,22,0,0,0,64.397
2011,10,23,0,0,0,63.243
2011,10,24,0,0,0,62.574
2011,10,25,0,0,0,61.904
2011,10,26,0,0,0,61.234
2011,10,27,0,0,0,60.564
2011,10,28,0,0,0,59.895
2011,10,29,0,0,0,59.225
2011,10,30,0,0,0,58.555
2011,10,31,0,0,0,57.886
2011,11,1,0,0,0,57.216
2011,11,2,0,0,0,56.546
2011,11,3,0,0,0,56.837
2011,11,4,0,0,0,57.129
2011,11,5,0,0,0,57.42
2011,11,6,0,0,0,57.711
2011,11,7,0,0,0,58.002
2011,11,8,0,0,0,58.294
2011,11,9,0,0,0,58.585
2011,11,10,0,0,0,58.876
2011,11,11,0,0,0,59.168
2011,11,12,0,0,0,59.459
2011,11,13,0,0,0,59.75
2011,11,14,0,0,0,60.041
2011,11,15,0,0,0,60.333
2011,11,16,0,0,0,60.624
2011,11,17,0,0,0,60.915
2011,11,18,0,0,0,61.207
2011,11,19,0,0,0,61.498
2011,11,20,0,0,0,61.789
2011,11,21,0,0,0,62.08
2011,11,22,0,0,0,62.372
2011,11,23,0,0,0,62.663
2011,11,24,0,0,0,62.599
2011,11,25,0,0,0,62.534
2011,11,26,0,0,0,62.47
2011,11,27,0,0,0,62.406
2011,11,28,0,0,0,62.341
2011,11,29,0,0,0,62.277
2011,11,30,0,0,0,62.213
2011,12,1,0,0,0,62.148
2011,12,2,0,0,0,62.084
2011,12,3,0,0,0,62.02
2011,12,4,0,0,0,63.253
2011,12,5,0,0,0,61.604
2011,12,6,0,0,0,61.098
2011,12,7,0,0,0,60.121
2011,12,8,0,0,0,61.395
2011,12,9,0,0,0,62.669
2011,12,10,0,0,0,63.943
2011,12,11,0,0,0,65.216
2011,12,12,0,0,0,66.49
2011,12,13,0,0,0,67.764
2011,12,14,0,0,0,67.162
2011,12,15,0,0,0,65.09
2011,12,16,0,0,0,64.887
2011,12,17,0,0,0,64.684
2011,12,18,0,0,0,64.481
2011,12,19,0,0,0,60.406
2011,12,20,0,0,0,62.597
2011,12,21,0,0,0,64.916
2011,12,22,0,0,0,63.717
2011,12,23,0,0,0,61.794
2011,12,24,0,0,0,60.194
2011,12,25,0,0,0,61.675
2011,12,26,0,0,0,61.784
2011,12,27,0,0,0,61.893
2011,12,28,0,0,0,62.002
2011,12,29,0,0,0,62.239
2011,12,30,0,0,0,62.476
2011,12,31,0,0,0,62.713
2012,1,1,0,0,0,62.95
2012,1,2,0,0,0,63.187
2012,1,3,0,0,0,63.424
2012,1,4,0,0,0,63.66
2012,1,5,0,0,0,64.907
2012,1,6,0,0,0,68.083
2012,1,7,0,0,0,61.15
2012,1,8,0,0,0,59.719
2012,1,9,0,0,0,58.288
2012,1,10,0,0,0,57.008
2012,1,11,0,0,0,55.729
2012,1,12,0,0,0,59.042
2012,1,13,0,0,0,60.479
2012,1,14,0,0,0,61.916
2012,1,15,0,0,0,65.644
2012,1,16,0,0,0,69.371
2012,1,17,0,0,0,68.967
2012,1,18,0,0,0,68.562
2012,1,19,0,0,0,68.158
2012,1,20,0,0,0,67.753
2012,1,21,0,0,0,67.349
2012,1,22,0,0,0,67.142
2012,1,23,0,0,0,66.936
2012,1,24,0,0,0,66.729
2012,1,25,0,0,0,66.523
2012,1,26,0,0,0,66.317
2012,1,27,0,0,0,65.413
2012,1,28,0,0,0,64.51
2012,1,29,0,0,0,66.918
2012,1,30,0,0,0,66.621
2012,1,31,0,0,0,66.323
2012,2,1,0,0,0,66.232
2012,2,2,0,0,0,66.14
2012,2,3,0,0,0,63.694
2012,2,4,0,0,0,60.896
2012,2,5,0,0,0,60.64
2012,2,6,0,0,0,60.262
2012,2,7,0,0,0,61.119
2012,2,8,0,0,0,62.424
2012,2,9,0,0,0,63.64
2012,2,10,0,0,0,63.031
2012,2,11,0,0,0,62.423
2012,2,12,0,0,0,61.814
2012,2,13,0,0,0,61.205
2012,2,14,0,0,0,61.73
2012,2,15,0,0,0,62.256
2012,2,16,0,0,0,62.781
2012,2,17,0,0,0,63.306
2012,2,18,0,0,0,63.831
2012,2,19,0,0,0,64.072
2012,2,20,0,0,0,63.896
2012,2,21,0,0,0,64.598
2012,2,22,0,0,0,65.853
2012,2,23,0,0,0,65.858
2012,2,24,0,0,0,65.864
2012,2,25,0,0,0,67.484
2012,2,26,0,0,0,66.956
2012,2,27,0,0,0,66.428
2012,2,28,0,0,0,65.9
2012,2,29,0,0,0,64.396
2012,3,1,0,0,0,64.429
2012,3,2,0,0,0,67.738
2012,3,3,0,0,0,68.139
2012,3,4,0,0,0,69.039
2012,3,5,0,0,0,70.678
2012,3,6,0,0,0,70.332
2012,3,7,0,0,0,69.987
2012,3,8,0,0,0,68.188
2012,3,9,0,0,0,66.389
2012,3,10,0,0,0,64.59
2012,3,11,0,0,0,62.791
2012,3,12,0,0,0,63.739
2012,3,13,0,0,0,64.686
2012,3,14,0,0,0,65.633
2012,3,15,0,0,0,66.581
2012,3,16,0,0,0,67.528
2012,3,17,0,0,0,65.035
2012,3,18,0,0,0,66.151
2012,3,19,0,0,0,66.339
2012,3,20,0,0,0,66.527
2012,3,21,0,0,0,66.715
2012,3,22,0,0,0,66.902
2012,3,23,0,0,0,67.09
2012,3,24,0,0,0,67.278
2012,3,25,0,0,0,67.466
2012,3,26,0,0,0,67.653
2012,3,27,0,0,0,67.841
2012,3,28,0,0,0,68.847
2012,3,29,0,0,0,66.423
2012,3,30,0,0,0,63.999
2012,3,31,0,0,0,64.062
2012,4,1,0,0,0,63.178
2012,4,2,0,0,0,62.293
2012,4,3,0,0,0,44.601
2012,4,4,0,0,0,47.48
2012,4,5,0,0,0,50.359
2012,4,6,0,0,0,53.238
2012,4,7,0,0,0,56.117
2012,4,8,0,0,0,55.206
2012,4,9,0,0,0,54.295
2012,4,10,0,0,0,53.384
2012,4,11,0,0,0,57.173
2012,4,12,0,0,0,56.639
2012,4,13,0,0,0,62.623
2012,4,14,0,0,0,62.049
2012,4,15,0,0,0,62.544
2012,4,16,0,0,0,63.04
2012,4,17,0,0,0,63.536
2012,4,18,0,0,0,64.032
2012,4,19,0,0,0,64.528
2012,4,20,0,0,0,62.234
2012,4,21,0,0,0,64.471
2012,4,22,0,0,0,66.707
2012,4,23,0,0,0,66.9
2012,4,24,0,0,0,67.093
2012,4,25,0,0,0,61.518
2012,4,26,0,0,0,58.866
2012,4,27,0,0,0,56.214
2012,4,28,0,0,0,59.213
2012,4,29,0,0,0,60.497
2012,4,30,0,0,0,61.081
2012,5,1,0,0,0,65.557
2012,5,2,0,0,0,64.583
2012,5,3,0,0,0,63.609
2012,5,4,0,0,0,66.366
2012,5,5,0,0,0,63.782
2012,5,6,0,0,0,61.198
2012,5,7,0,0,0,58.615
2012,5,8,0,0,0,56.031
2012,5,9,0,0,0,53.447
2012,5,10,0,0,0,55.014
2012,5,11,0,0,0,56.581
2012,5,12,0,0,0,58.147
2012,5,13,0,0,0,59.714
2012,5,14,0,0,0,61.026
2012,5,15,0,0,0,60.137
2012,5,16,0,0,0,62.32
2012,5,17,0,0,0,63.385
2012,5,18,0,0,0,63.153
2012,5,19,0,0,0,62.92
2012,5,20,0,0,0,62.688
2012,5,21,0,0,0,62.456
2012,5,22,0,0,0,62.224
2012,5,23,0,0,0,64.642
2012,5,24,0,0,0,67.06
2012,5,25,0,0,0,69.478
2012,5,26,0,0,0,68.131
2012,5,27,0,0,0,64.87
2012,5,28,0,0,0,61.609
2012,5,29,0,0,0,64.226
2012,5,30,0,0,0,61.452
2012,5,31,0,0,0,59.131
2012,6,1,0,0,0,59.355
2012,6,2,0,0,0,59.578
2012,6,3,0,0,0,59.802
2012,6,4,0,0,0,60.026
2012,6,5,0,0,0,60.249
2012,6,6,0,0,0,60.473
2012,6,7,0,0,0,60.696
2012,6,8,0,0,0,60.92
2012,6,9,0,0,0,61.143
2012,6,10,0,0,0,61.367
2012,6,11,0,0,0,62.59
2012,6,12,0,0,0,63.392
2012,6,13,0,0,0,64.194
2012,6,14,0,0,0,64.996
2012,6,15,0,0,0,63.809
2012,6,16,0,0,0,62.622
2012,6,17,0,0,0,66.291
2012,6,18,0,0,0,63.612
2012,6,19,0,0,0,60.933
2012,6,20,0,0,0,58.254
2012,6,21,0,0,0,55.574
2012,6,22,0,0,0,61.485
2012,6,23,0,0,0,62.602
2012,6,24,0,0,0,63.718
2012,6,25,0,0,0,64.835
2012,6,26,0,0,0,60.786
2012,6,27,0,0,0,60.508
2012,6,28,0,0,0,64.505
2012,6,29,0,0,0,63.877
2012,6,30,0,0,0,63.888
2012,7,1,0,0,0,63.899
2012,7,2,0,0,0,63.91
