Y,M,D,h,m,s,SPADS,ShoreFor,Obs
2004,10,10,0,0,0,64.857,64.697,64.934
2004,10,11,0,0,0,66.04,64.734,65.082
2004,10,12,0,0,0,67.135,64.883,65.747
2004,10,13,0,0,0,67.96,65.05,66.211
2004,10,14,0,0,0,68.434,65.195,66.245
2004,10,15,0,0,0,68.55,65.314,66.486
2004,10,16,0,0,0,68.421,65.376,66.895
2004,10,17,0,0,0,68.214,65.353,66.948
2004,10,18,0,0,0,68.051,65.246,66.99
2004,10,19,0,0,0,67.985,65.24,66.996
2004,10,20,0,0,0,67.989,65.397,67.153
2004,10,21,0,0,0,68.021,65.553,67.698
2004,10,22,0,0,0,68.034,65.717,67.675
2004,10,23,0,0,0,68.003,65.902,67.69
2004,10,24,0,0,0,67.97,65.922,67.735
2004,10,25,0,0,0,67.957,65.818,67.682
2004,10,26,0,0,0,67.931,65.728,67.256
2004,10,27,0,0,0,67.821,65.694,66.854
2004,10,28,0,0,0,67.588,65.792,66.589
2004,10,29,0,0,0,67.212,65.837,66.291
2004,10,30,0,0,0,66.732,65.705,66.166
2004,10,31,0,0,0,66.18,65.66,65.992
2004,11,1,0,0,0,65.591,65.705,65.799
2004,11,2,0,0,0,65.034,65.666,65.877
2004,11,3,0,0,0,64.549,65.583,66.016
2004,11,4,0,0,0,64.119,65.473,66.397
2004,11,5,0,0,0,63.758,65.375,66.67
2004,11,6,0,0,0,63.519,65.27,66.699
2004,11,7,0,0,0,63.404,65.163,66.792
2004,11,8,0,0,0,63.343,65.094,66.64
2004,11,9,0,0,0,63.254,65.051,66.385
2004,11,10,0,0,0,63.073,65.019,66.162
2004,11,11,0,0,0,62.797,64.966,65.347
2004,11,12,0,0,0,62.528,64.859,64.916
2004,11,13,0,0,0,62.425,64.727,64.391
2004,11,14,0,0,0,62.677,64.562,64.058
2004,11,15,0,0,0,63.407,64.043,64.038
2004,11,16,0,0,0,64.511,63.652,64.352
2004,11,17,0,0,0,65.706,63.715,64.734
2004,11,18,0,0,0,66.747,63.844,65.219
2004,11,19,0,0,0,67.441,64.031,65.655
2004,11,20,0,0,0,67.704,64.215,66.117
2004,11,21,0,0,0,67.626,64.384,66.444
2004,11,22,0,0,0,67.404,64.497,66.709
2004,11,23,0,0,0,67.211,64.595,66.886
2004,11,24,0,0,0,67.207,64.484,67.062
2004,11,25,0,0,0,67.501,64.247,67.46
2004,11,26,0,0,0,68.058,64.182,67.778
2004,11,27,0,0,0,68.74,64.292,68.235
2004,11,28,0,0,0,69.42,64.503,68.687
2004,11,29,0,0,0,69.999,64.678,69.09
2004,11,30,0,0,0,70.396,64.833,69.304
2004,12,1,0,0,0,70.64,64.982,69.447
2004,12,2,0,0,0,70.789,65.142,69.45
2004,12,3,0,0,0,70.859,65.308,69.691
2004,12,4,0,0,0,70.884,65.467,70.202
2004,12,5,0,0,0,70.878,65.631,70.432
2004,12,6,0,0,0,70.866,65.798,70.296
2004,12,7,0,0,0,70.855,65.957,70.32
2004,12,8,0,0,0,70.867,66.121,70.682
2004,12,9,0,0,0,70.993,66.278,71.055
2004,12,10,0,0,0,71.295,66.429,71.227
2004,12,11,0,0,0,71.672,66.593,71.139
2004,12,12,0,0,0,71.927,66.758,70.605
2004,12,13,0,0,0,71.946,66.921,70.346
2004,12,14,0,0,0,71.758,67.078,70.153
2004,12,15,0,0,0,71.501,67.23,69.743
2004,12,16,0,0,0,71.309,67.217,69.646
2004,12,17,0,0,0,71.221,67.19,69.541
2004,12,18,0,0,0,71.191,67.328,68.889
2004,12,19,0,0,0,71.187,67.499,68.988
2004,12,20,0,0,0,71.174,67.681,69.366
2004,12,21,0,0,0,71.054,67.874,69.831
2004,12,22,0,0,0,70.792,67.97,70.523
2004,12,23,0,0,0,70.384,67.984,70.815
2004,12,24,0,0,0,69.833,68.127,71.253
2004,12,25,0,0,0,69.134,68.367,72.076
2004,12,26,0,0,0,68.268,68.603,72.522
2004,12,27,0,0,0,67.241,68.85,72.651
2004,12,28,0,0,0,66.098,69.102,72.275
2004,12,29,0,0,0,65.007,69.297,71.703
2004,12,30,0,0,0,64.232,69.091,71.415
2004,12,31,0,0,0,64.005,68.364,70.988
2005,1,1,0,0,0,64.432,67.742,70.563
2005,1,2,0,0,0,65.369,67.527,70.562
2005,1,3,0,0,0,66.565,67.575,70.705
2005,1,4,0,0,0,67.743,67.734,71.175
2005,1,5,0,0,0,68.727,67.867,71.369
2005,1,6,0,0,0,69.502,67.959,71.691
2005,1,7,0,0,0,70.084,68.105,71.852
2005,1,8,0,0,0,70.487,68.154,72.28
2005,1,9,0,0,0,70.761,68.182,72.69
2005,1,10,0,0,0,70.946,68.306,73.103
2005,1,11,0,0,0,71.049,68.389,73.607
2005,1,12,0,0,0,71.062,68.494,74.318
2005,1,13,0,0,0,70.989,68.586,74.607
2005,1,14,0,0,0,70.849,68.617,74.735
2005,1,15,0,0,0,70.694,68.6,74.619
2005,1,16,0,0,0,70.605,68.58,74.769
2005,1,17,0,0,0,70.561,68.564,74.712
2005,1,18,0,0,0,70.553,68.555,74.739
2005,1,19,0,0,0,70.545,68.566,74.502
2005,1,20,0,0,0,70.447,68.617,74.419
2005,1,21,0,0,0,70.161,68.77,74.49
2005,1,22,0,0,0,69.633,69.028,74.585
2005,1,23,0,0,0,68.808,69.296,73.935
2005,1,24,0,0,0,67.701,69.374,73.262
2005,1,25,0,0,0,66.388,69.238,72.243
2005,1,26,0,0,0,64.922,69.055,71.028
2005,1,27,0,0,0,63.405,68.809,68.175
2005,1,28,0,0,0,62.055,68.511,65.545
2005,1,29,0,0,0,61.084,68.161,63.106
2005,1,30,0,0,0,60.594,67.612,61.28
2005,1,31,0,0,0,60.578,67.046,59.757
2005,2,1,0,0,0,60.903,66.717,58.276
2005,2,2,0,0,0,61.353,66.529,57.015
2005,2,3,0,0,0,61.741,66.385,57.551
2005,2,4,0,0,0,61.954,66.259,57.916
2005,2,5,0,0,0,62.049,66.12,58.246
2005,2,6,0,0,0,62.145,65.885,58.39
2005,2,7,0,0,0,62.325,65.59,58.561
2005,2,8,0,0,0,62.658,65.286,59.026
2005,2,9,0,0,0,63.165,64.981,59.205
2005,2,10,0,0,0,63.799,64.754,59.601
2005,2,11,0,0,0,64.521,64.654,60.131
2005,2,12,0,0,0,65.314,64.564,60.722
2005,2,13,0,0,0,66.146,64.485,61.548
2005,2,14,0,0,0,66.895,64.502,62.094
2005,2,15,0,0,0,67.424,64.558,62.271
2005,2,16,0,0,0,67.58,64.67,62.704
2005,2,17,0,0,0,67.297,64.824,62.748
2005,2,18,0,0,0,66.673,64.924,62.629
2005,2,19,0,0,0,65.878,64.914,62.312
2005,2,20,0,0,0,65.139,64.819,61.999
2005,2,21,0,0,0,64.747,64.711,62.121
2005,2,22,0,0,0,64.903,64.62,62.533
2005,2,23,0,0,0,65.52,64.55,62.934
2005,2,24,0,0,0,66.392,64.608,63.145
2005,2,25,0,0,0,67.335,64.771,63.227
2005,2,26,0,0,0,68.213,64.948,63.843
2005,2,27,0,0,0,68.975,65.112,64.263
2005,2,28,0,0,0,69.599,65.213,64.403
2005,3,1,0,0,0,70.098,65.327,64.32
2005,3,2,0,0,0,70.48,65.496,64.436
2005,3,3,0,0,0,70.706,65.659,64.634
2005,3,4,0,0,0,70.673,65.817,64.979
2005,3,5,0,0,0,70.36,65.972,64.927
2005,3,6,0,0,0,69.837,66.128,64.972
2005,3,7,0,0,0,69.249,66.205,65.138
2005,3,8,0,0,0,68.704,66.245,64.914
2005,3,9,0,0,0,68.27,66.287,64.6
2005,3,10,0,0,0,67.942,66.27,64.604
2005,3,11,0,0,0,67.626,66.253,64.95
2005,3,12,0,0,0,67.175,66.244,65.163
2005,3,13,0,0,0,66.481,66.22,65.099
2005,3,14,0,0,0,65.582,66.199,64.335
2005,3,15,0,0,0,64.597,66.188,64.178
2005,3,16,0,0,0,63.683,66.221,64.357
2005,3,17,0,0,0,63.052,66.148,64.196
2005,3,18,0,0,0,62.902,65.925,63.833
2005,3,19,0,0,0,63.305,65.803,63.635
2005,3,20,0,0,0,64.083,65.874,63.561
2005,3,21,0,0,0,64.967,66.042,63.788
2005,3,22,0,0,0,65.721,66.19,63.613
2005,3,23,0,0,0,66.221,66.385,63.527
2005,3,24,0,0,0,66.506,66.629,63.842
2005,3,25,0,0,0,66.68,66.574,63.849
2005,3,26,0,0,0,66.837,66.345,63.739
2005,3,27,0,0,0,67.023,66.285,63.466
2005,3,28,0,0,0,67.3,66.36,63.698
2005,3,29,0,0,0,67.705,66.52,64.454
2005,3,30,0,0,0,68.162,66.539,64.914
2005,3,31,0,0,0,68.554,66.468,64.954
2005,4,1,0,0,0,68.843,66.436,65.066
2005,4,2,0,0,0,69.039,66.492,65.307
2005,4,3,0,0,0,69.049,66.645,65.359
2005,4,4,0,0,0,68.782,66.779,65.123
2005,4,5,0,0,0,68.273,66.899,64.748
2005,4,6,0,0,0,67.569,66.995,64.366
2005,4,7,0,0,0,66.695,67.054,64.256
2005,4,8,0,0,0,65.72,67.058,63.841
2005,4,9,0,0,0,64.663,67.01,63.1
2005,4,10,0,0,0,63.535,66.935,62.643
2005,4,11,0,0,0,62.428,66.84,62.249
2005,4,12,0,0,0,61.493,66.687,61.94
2005,4,13,0,0,0,60.876,66.49,61.775
2005,4,14,0,0,0,60.671,66.311,61.723
2005,4,15,0,0,0,60.924,66.207,62.411
2005,4,16,0,0,0,61.566,66.186,63.128
2005,4,17,0,0,0,62.452,66.236,63.736
2005,4,18,0,0,0,63.423,66.41,64.411
2005,4,19,0,0,0,64.385,66.653,65.02
2005,4,20,0,0,0,65.29,66.877,65.552
2005,4,21,0,0,0,66.098,67.073,65.956
2005,4,22,0,0,0,66.732,67.242,66.199
2005,4,23,0,0,0,67.146,67.396,66.556
2005,4,24,0,0,0,67.345,67.544,67.041
2005,4,25,0,0,0,67.384,67.7,67.216
2005,4,26,0,0,0,67.344,67.865,67.439
2005,4,27,0,0,0,67.269,68.034,67.562
2005,4,28,0,0,0,67.184,68.2,67.572
2005,4,29,0,0,0,67.012,68.355,67.407
2005,4,30,0,0,0,66.607,68.494,66.962
2005,5,1,0,0,0,65.855,68.622,66.001
2005,5,2,0,0,0,64.721,68.676,64.988
2005,5,3,0,0,0,63.288,68.72,63.915
2005,5,4,0,0,0,61.849,68.653,62.93
2005,5,5,0,0,0,60.741,68.366,61.938
2005,5,6,0,0,0,60.254,68.011,61.58
2005,5,7,0,0,0,60.546,67.726,61.695
2005,5,8,0,0,0,61.451,67.576,62.235
2005,5,9,0,0,0,62.613,67.515,63.238
2005,5,10,0,0,0,63.684,67.56,64.098
2005,5,11,0,0,0,64.444,67.67,64.637
2005,5,12,0,0,0,64.772,67.783,65.376
2005,5,13,0,0,0,64.67,67.89,65.103
2005,5,14,0,0,0,64.283,67.942,64.374
2005,5,15,0,0,0,63.809,68.018,63.856
2005,5,16,0,0,0,63.405,68.089,63.31
2005,5,17,0,0,0,63.156,67.98,62.843
2005,5,18,0,0,0,63.036,67.81,62.94
2005,5,19,0,0,0,62.909,67.766,62.679
2005,5,20,0,0,0,62.665,67.754,62.591
2005,5,21,0,0,0,62.264,67.797,62.839
2005,5,22,0,0,0,61.801,67.969,63.281
2005,5,23,0,0,0,61.419,67.77,63.522
2005,5,24,0,0,0,61.219,67.443,63.268
2005,5,25,0,0,0,61.232,67.402,62.909
2005,5,26,0,0,0,61.388,67.394,63.058
2005,5,27,0,0,0,61.624,67.352,63.355
2005,5,28,0,0,0,61.88,67.206,64
2005,5,29,0,0,0,62.115,67.151,64.32
2005,5,30,0,0,0,62.291,67.188,64.852
2005,5,31,0,0,0,62.364,67.253,66.057
2005,6,1,0,0,0,62.336,67.408,67.212
2005,6,2,0,0,0,62.262,67.562,68.037
2005,6,3,0,0,0,62.198,67.648,68.909
2005,6,4,0,0,0,62.199,67.676,69.091
2005,6,5,0,0,0,62.286,67.774,69.749
2005,6,6,0,0,0,62.429,67.907,70.273
2005,6,7,0,0,0,62.516,68.052,70.534
2005,6,8,0,0,0,62.378,68.198,70.54
2005,6,9,0,0,0,61.886,68.304,70.23
2005,6,10,0,0,0,60.931,68.406,69.543
2005,6,11,0,0,0,59.423,68.514,67.856
2005,6,12,0,0,0,57.372,68.628,64.603
2005,6,13,0,0,0,54.953,68.643,61.312
2005,6,14,0,0,0,52.503,68.471,58.75
2005,6,15,0,0,0,50.521,68.169,56.27
2005,6,16,0,0,0,49.472,67.619,54.107
2005,6,17,0,0,0,49.573,67.083,52.481
2005,6,18,0,0,0,50.581,66.809,51.886
2005,6,19,0,0,0,52.168,66.494,52.261
2005,6,20,0,0,0,54.038,66.221,53.257
2005,6,21,0,0,0,55.928,66.125,53.502
2005,6,22,0,0,0,57.636,65.929,53.296
2005,6,23,0,0,0,59.082,65.816,53.219
2005,6,24,0,0,0,60.315,65.937,53.925
2005,6,25,0,0,0,61.396,65.988,55.043
2005,6,26,0,0,0,62.305,65.97,56.626
2005,6,27,0,0,0,62.976,66.038,57.73
2005,6,28,0,0,0,63.403,66.188,59.018
2005,6,29,0,0,0,63.587,66.315,60.54
2005,6,30,0,0,0,63.475,66.408,61.984
2005,7,1,0,0,0,62.978,66.513,62.17
2005,7,2,0,0,0,61.987,66.636,61.665
2005,7,3,0,0,0,60.473,66.743,60.493
2005,7,4,0,0,0,58.65,66.775,58.632
2005,7,5,0,0,0,56.908,66.406,56.997
2005,7,6,0,0,0,55.639,65.731,55.824
2005,7,7,0,0,0,55.1,65.163,54.905
2005,7,8,0,0,0,55.215,64.65,54.598
2005,7,9,0,0,0,55.762,64.286,54.071
2005,7,10,0,0,0,56.477,64.279,54.662
2005,7,11,0,0,0,57.096,64.443,56.073
2005,7,12,0,0,0,57.472,64.187,56.534
2005,7,13,0,0,0,57.631,63.864,56.678
2005,7,14,0,0,0,57.683,63.945,55.904
2005,7,15,0,0,0,57.703,63.669,54.926
2005,7,16,0,0,0,57.75,63.328,54.947
2005,7,17,0,0,0,57.868,63.069,55.107
2005,7,18,0,0,0,58.115,62.833,55.021
2005,7,19,0,0,0,58.525,62.919,55.812
2005,7,20,0,0,0,59.054,63.049,56.664
2005,7,21,0,0,0,59.662,63.206,58.456
2005,7,22,0,0,0,60.305,63.385,60.208
2005,7,23,0,0,0,60.914,63.568,61.491
2005,7,24,0,0,0,61.395,63.746,62.012
2005,7,25,0,0,0,61.644,63.904,62.091
2005,7,26,0,0,0,61.562,64.039,61.502
2005,7,27,0,0,0,61.169,64.097,60.937
2005,7,28,0,0,0,60.554,64.125,60.183
2005,7,29,0,0,0,59.899,64.145,59.925
2005,7,30,0,0,0,59.386,64.135,59.956
2005,7,31,0,0,0,59.106,64.176,59.851
2005,8,1,0,0,0,59.025,64.225,60.278
2005,8,2,0,0,0,59.014,64.302,61.259
2005,8,3,0,0,0,58.917,64.42,62.244
2005,8,4,0,0,0,58.54,64.539,61.555
2005,8,5,0,0,0,57.814,64.665,60.294
2005,8,6,0,0,0,56.848,64.782,59.246
2005,8,7,0,0,0,55.885,64.819,58.344
2005,8,8,0,0,0,55.176,64.679,57.872
2005,8,9,0,0,0,54.894,64.517,57.214
2005,8,10,0,0,0,55.097,64.489,56.725
2005,8,11,0,0,0,55.709,64.597,58.238
2005,8,12,0,0,0,56.549,64.784,60.214
2005,8,13,0,0,0,57.443,64.958,61.569
2005,8,14,0,0,0,58.273,65.121,62.877
2005,8,15,0,0,0,58.944,65.298,63.582
2005,8,16,0,0,0,59.366,65.445,63.969
2005,8,17,0,0,0,59.43,65.548,63.681
2005,8,18,0,0,0,59.025,65.648,62.506
2005,8,19,0,0,0,58.121,65.691,60.608
2005,8,20,0,0,0,56.83,65.634,58.765
2005,8,21,0,0,0,55.359,65.532,56.95
2005,8,22,0,0,0,54.006,65.296,55.348
2005,8,23,0,0,0,53.105,64.891,54.29
2005,8,24,0,0,0,52.926,64.407,53.951
2005,8,25,0,0,0,53.428,64.034,54.245
2005,8,26,0,0,0,54.341,63.878,55.292
2005,8,27,0,0,0,55.436,63.822,56.961
2005,8,28,0,0,0,56.5,63.811,58.607
2005,8,29,0,0,0,57.347,63.877,60.112
2005,8,30,0,0,0,57.919,64.02,61.215
2005,8,31,0,0,0,58.262,64.158,61.638
2005,9,1,0,0,0,58.422,64.269,62.01
2005,9,2,0,0,0,58.435,64.353,62.047
2005,9,3,0,0,0,58.313,64.508,61.68
2005,9,4,0,0,0,58.023,64.668,61.041
2005,9,5,0,0,0,57.598,64.844,60.241
2005,9,6,0,0,0,57.074,64.931,59.584
2005,9,7,0,0,0,56.47,64.821,59.502
2005,9,8,0,0,0,55.879,64.701,58.966
2005,9,9,0,0,0,55.458,64.586,58.494
2005,9,10,0,0,0,55.312,64.354,58.124
2005,9,11,0,0,0,55.472,64.037,57.997
2005,9,12,0,0,0,55.934,63.818,58.363
2005,9,13,0,0,0,56.636,63.705,58.768
2005,9,14,0,0,0,57.448,63.649,58.903
2005,9,15,0,0,0,58.22,63.612,58.474
2005,9,16,0,0,0,58.899,63.663,58.271
2005,9,17,0,0,0,59.548,63.77,58.563
2005,9,18,0,0,0,60.224,63.635,58.75
2005,9,19,0,0,0,61.008,63.358,58.807
2005,9,20,0,0,0,61.914,63.343,59.291
2005,9,21,0,0,0,62.856,63.503,59.873
2005,9,22,0,0,0,63.675,63.649,61.225
2005,9,23,0,0,0,64.226,63.81,62.435
2005,9,24,0,0,0,64.454,63.976,62.988
2005,9,25,0,0,0,64.375,64.133,63.437
2005,9,26,0,0,0,64.026,64.282,63.671
2005,9,27,0,0,0,63.472,64.43,63.627
2005,9,28,0,0,0,62.783,64.486,63.422
2005,9,29,0,0,0,62.025,64.544,63.058
2005,9,30,0,0,0,61.269,64.684,62.445
2005,10,1,0,0,0,60.59,64.717,62.029
2005,10,2,0,0,0,60.089,64.732,61.704
2005,10,3,0,0,0,59.892,64.65,61.533
2005,10,4,0,0,0,60.045,64.515,61.095
2005,10,5,0,0,0,60.435,64.573,60.791
2005,10,6,0,0,0,60.923,64.724,60.974
2005,10,7,0,0,0,61.429,64.794,60.89
2005,10,8,0,0,0,61.926,64.695,60.997
2005,10,9,0,0,0,62.353,64.699,61.224
2005,10,10,0,0,0,62.667,64.787,61.618
2005,10,11,0,0,0,62.89,64.791,62.07
2005,10,12,0,0,0,63.071,64.865,62.454
2005,10,13,0,0,0,63.184,64.936,62.522
2005,10,14,0,0,0,63.132,64.926,62.926
2005,10,15,0,0,0,62.81,64.914,62.977
2005,10,16,0,0,0,62.19,64.906,62.785
2005,10,17,0,0,0,61.379,64.897,62.153
2005,10,18,0,0,0,60.482,64.882,61.052
2005,10,19,0,0,0,59.649,64.819,60.06
2005,10,20,0,0,0,59.188,64.728,59.513
2005,10,21,0,0,0,59.301,64.392,59.422
2005,10,22,0,0,0,59.959,63.988,59.523
2005,10,23,0,0,0,60.916,63.891,59.911
2005,10,24,0,0,0,61.914,63.951,60.416
2005,10,25,0,0,0,62.739,64.055,61.527
2005,10,26,0,0,0,63.259,64.157,62.546
2005,10,27,0,0,0,63.491,64.204,62.958
2005,10,28,0,0,0,63.554,64.197,62.788
2005,10,29,0,0,0,63.627,64.171,62.936
2005,10,30,0,0,0,63.858,64.126,62.911
2005,10,31,0,0,0,64.276,64.08,62.997
2005,11,1,0,0,0,64.837,64.051,63.198
2005,11,2,0,0,0,65.437,64.083,63.364
2005,11,3,0,0,0,65.959,64.192,63.757
2005,11,4,0,0,0,66.285,64.331,63.999
2005,11,5,0,0,0,66.389,64.486,63.597
2005,11,6,0,0,0,66.264,64.629,63.532
2005,11,7,0,0,0,65.917,64.745,63.448
2005,11,8,0,0,0,65.409,64.772,63.079
2005,11,9,0,0,0,64.82,64.765,62.562
2005,11,10,0,0,0,64.172,64.884,62.215
2005,11,11,0,0,0,63.517,64.976,62.137
2005,11,12,0,0,0,63.021,64.909,62.543
2005,11,13,0,0,0,62.824,64.744,62.73
2005,11,14,0,0,0,63.016,64.627,62.796
2005,11,15,0,0,0,63.569,64.645,62.831
2005,11,16,0,0,0,64.326,64.731,63.109
2005,11,17,0,0,0,65.055,64.809,63.129
2005,11,18,0,0,0,65.591,64.961,63.178
2005,11,19,0,0,0,65.937,65.194,63.132
2005,11,20,0,0,0,66.122,65.385,63.226
2005,11,21,0,0,0,66.14,65.496,63.412
2005,11,22,0,0,0,66.079,65.48,63.489
2005,11,23,0,0,0,66.006,65.417,63.057
2005,11,24,0,0,0,65.882,65.447,62.903
2005,11,25,0,0,0,65.666,65.567,62.488
2005,11,26,0,0,0,65.373,65.533,61.645
2005,11,27,0,0,0,65.06,65.398,60.82
2005,11,28,0,0,0,64.861,65.451,60.357
2005,11,29,0,0,0,64.915,65.481,60.402
2005,11,30,0,0,0,65.285,65.408,61.053
2005,12,1,0,0,0,65.895,65.377,61.552
2005,12,2,0,0,0,66.58,65.388,61.91
2005,12,3,0,0,0,67.204,65.471,62.675
2005,12,4,0,0,0,67.652,65.631,63.082
2005,12,5,0,0,0,67.835,65.835,63.164
2005,12,6,0,0,0,67.74,66.045,63.108
2005,12,7,0,0,0,67.445,66.254,62.949
2005,12,8,0,0,0,66.999,66.448,62.773
2005,12,9,0,0,0,66.391,66.599,62.846
2005,12,10,0,0,0,65.642,66.71,62.737
2005,12,11,0,0,0,64.855,66.772,62.66
2005,12,12,0,0,0,64.127,66.681,62.507
2005,12,13,0,0,0,63.471,66.563,62.159
2005,12,14,0,0,0,62.918,66.475,61.927
2005,12,15,0,0,0,62.524,66.332,61.745
2005,12,16,0,0,0,62.297,66.152,61.56
2005,12,17,0,0,0,62.237,65.848,61.471
2005,12,18,0,0,0,62.423,65.575,61.592
2005,12,19,0,0,0,62.979,65.431,62.023
2005,12,20,0,0,0,63.929,65.118,62.765
2005,12,21,0,0,0,65.181,64.864,63.62
2005,12,22,0,0,0,66.548,64.875,64.321
2005,12,23,0,0,0,67.818,64.978,64.981
2005,12,24,0,0,0,68.817,65.132,65.885
2005,12,25,0,0,0,69.465,65.314,66.492
2005,12,26,0,0,0,69.797,65.511,66.611
2005,12,27,0,0,0,69.949,65.711,66.773
2005,12,28,0,0,0,70.053,65.926,66.697
2005,12,29,0,0,0,70.179,66.137,66.749
2005,12,30,0,0,0,70.353,66.363,66.935
2005,12,31,0,0,0,70.561,66.516,66.794
2006,1,1,0,0,0,70.731,66.626,66.664
2006,1,2,0,0,0,70.828,66.785,66.699
2006,1,3,0,0,0,70.869,66.992,66.494
2006,1,4,0,0,0,70.861,67.268,66.381
2006,1,5,0,0,0,70.839,67.546,66.243
2006,1,6,0,0,0,70.86,67.791,66.093
2006,1,7,0,0,0,70.876,68.004,65.979
2006,1,8,0,0,0,70.812,68.159,66.036
2006,1,9,0,0,0,70.606,68.269,66.093
2006,1,10,0,0,0,70.248,68.352,66.151
2006,1,11,0,0,0,69.783,68.396,66.209
2006,1,12,0,0,0,69.27,68.408,66.262
2006,1,13,0,0,0,68.76,68.403,66.223
2006,1,14,0,0,0,68.286,68.411,66
2006,1,15,0,0,0,67.865,68.461,65.916
2006,1,16,0,0,0,67.484,68.49,65.957
2006,1,17,0,0,0,67.092,68.453,66.083
2006,1,18,0,0,0,66.645,68.42,66.209
2006,1,19,0,0,0,66.049,68.395,66.23
2006,1,20,0,0,0,65.207,68.394,66.223
2006,1,21,0,0,0,64.07,68.394,66.29
2006,1,22,0,0,0,62.627,68.382,66.103
2006,1,23,0,0,0,61.035,68.391,65.684
2006,1,24,0,0,0,59.59,68.191,65.063
2006,1,25,0,0,0,58.603,67.108,64.324
2006,1,26,0,0,0,58.34,66.015,63.597
2006,1,27,0,0,0,58.786,65.702,62.87
2006,1,28,0,0,0,59.754,65.547,62.149
2006,1,29,0,0,0,60.967,65.454,61.624
2006,1,30,0,0,0,62.148,65.406,61.277
2006,1,31,0,0,0,63.118,65.391,61.103
2006,2,1,0,0,0,63.814,65.367,61.119
2006,2,2,0,0,0,64.266,65.27,61.306
2006,2,3,0,0,0,64.556,65.088,61.683
2006,2,4,0,0,0,64.707,64.914,62.237
2006,2,5,0,0,0,64.73,64.821,62.779
2006,2,6,0,0,0,64.668,64.854,63.321
2006,2,7,0,0,0,64.533,64.891,63.882
2006,2,8,0,0,0,64.306,64.888,64.444
2006,2,9,0,0,0,64.014,64.897,65.001
2006,2,10,0,0,0,63.773,64.884,65.551
2006,2,11,0,0,0,63.701,64.8,66.103
2006,2,12,0,0,0,63.828,64.667,66.609
2006,2,13,0,0,0,64.066,64.606,66.793
2006,2,14,0,0,0,64.286,64.596,66.729
2006,2,15,0,0,0,64.35,64.587,66.529
2006,2,16,0,0,0,64.184,64.567,66.206
2006,2,17,0,0,0,63.792,64.541,65.832
2006,2,18,0,0,0,63.283,64.524,65.61
2006,2,19,0,0,0,62.851,64.48,65.456
2006,2,20,0,0,0,62.702,64.401,65.609
2006,2,21,0,0,0,62.964,64.352,66.005
2006,2,22,0,0,0,63.627,64.408,66.533
2006,2,23,0,0,0,64.581,64.558,67.174
2006,2,24,0,0,0,65.633,64.754,67.872
2006,2,25,0,0,0,66.605,64.945,68.421
2006,2,26,0,0,0,67.367,65.125,68.949
2006,2,27,0,0,0,67.9,65.284,69.482
2006,2,28,0,0,0,68.288,65.33,69.999
2006,3,1,0,0,0,68.567,65.306,70.505
2006,3,2,0,0,0,68.737,65.321,70.88
2006,3,3,0,0,0,68.765,65.418,70.893
2006,3,4,0,0,0,68.604,65.569,70.357
2006,3,5,0,0,0,68.189,65.731,69.223
2006,3,6,0,0,0,67.576,65.879,68.031
2006,3,7,0,0,0,66.911,66.019,66.794
2006,3,8,0,0,0,66.329,65.604,65.508
2006,3,9,0,0,0,65.912,65.11,64.306
2006,3,10,0,0,0,65.608,65.189,63.427
2006,3,11,0,0,0,65.34,65.311,63.155
2006,3,12,0,0,0,65.085,65.397,63.434
2006,3,13,0,0,0,64.82,65.505,63.727
2006,3,14,0,0,0,64.562,65.529,64.025
2006,3,15,0,0,0,64.417,65.395,64.304
2006,3,16,0,0,0,64.501,65.22,64.586
2006,3,17,0,0,0,64.799,65.132,65.028
2006,3,18,0,0,0,65.186,65.146,65.578
2006,3,19,0,0,0,65.52,65.22,66.046
2006,3,20,0,0,0,65.627,65.342,66.079
2006,3,21,0,0,0,65.38,65.461,65.805
2006,3,22,0,0,0,64.777,65.535,65.406
2006,3,23,0,0,0,63.903,65.518,64.784
2006,3,24,0,0,0,62.878,65.355,63.737
2006,3,25,0,0,0,61.9,65.197,62.34
2006,3,26,0,0,0,61.172,65.156,61.339
2006,3,27,0,0,0,60.821,64.77,60.952
2006,3,28,0,0,0,60.944,64.128,61.134
2006,3,29,0,0,0,61.535,63.818,61.546
2006,3,30,0,0,0,62.429,63.767,62.251
2006,3,31,0,0,0,63.373,63.852,63.274
2006,4,1,0,0,0,64.172,64.02,64.486
2006,4,2,0,0,0,64.815,64.167,65.446
2006,4,3,0,0,0,65.395,64.183,66.246
2006,4,4,0,0,0,65.962,64.129,66.697
2006,4,5,0,0,0,66.464,64.22,66.984
2006,4,6,0,0,0,66.851,64.396,67.105
2006,4,7,0,0,0,67.126,64.457,67.06
2006,4,8,0,0,0,67.317,64.437,66.847
2006,4,9,0,0,0,67.473,64.389,66.497
2006,4,10,0,0,0,67.618,64.32,66.174
2006,4,11,0,0,0,67.726,64.424,66
2006,4,12,0,0,0,67.747,64.661,65.972
2006,4,13,0,0,0,67.594,64.88,66.056
2006,4,14,0,0,0,67.246,65.074,66.046
2006,4,15,0,0,0,66.733,65.229,66.036
2006,4,16,0,0,0,66.062,65.378,66.282
2006,4,17,0,0,0,65.225,65.444,66.603
2006,4,18,0,0,0,64.185,65.351,66.91
2006,4,19,0,0,0,62.891,65.205,66.903
2006,4,20,0,0,0,61.332,65.101,66.801
2006,4,21,0,0,0,59.532,65.034,66.809
